index,address,cost_text,Bed,Bath,Park,property_type,desc_head,LocID,longitude,latitude,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,total_population,SA2_NAME21,duration_mins,Offence Count,SA2_CODE_2021
https://www.domain.com.au/312-3-11-high-street-north-melbourne-vic-3051-16028743,312/3-11 High Street North Melbourne VIC 3051,290.0,0,1,0,Apartment / Unit / Flat,perfect invest student abod,206041506,144.9538384,-37.7996001,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/315-188-peel-street-north-melbourne-vic-3051-16076223,315/188 Peel Street North Melbourne VIC 3051,310.0,2,1,1,Apartment / Unit / Flat,locat locat locat studio accommod,206041506,144.9567684,-37.8032321,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/33-blackwood-street-north-melbourne-vic-3051-16081449,33 Blackwood street North Melbourne VIC 3051,1085.0,1,1,1,Apartment / Unit / Flat,execut luxuri north apart,206041506,144.9554189,-37.8005616,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/337-23-blackwood-street-north-melbourne-vic-3051-16046439,337/23 BLACKWOOD STREET North Melbourne VIC 3051,580.0,2,2,1,Apartment / Unit / Flat,almost fulli furnish,206041506,144.9550317,-37.8007586,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/4-gardiner-street-north-melbourne-vic-3051-16065759,4 Gardiner Street North Melbourne VIC 3051,580.0,3,1,0,House,quirki warehous convers,206041506,144.9533982,-37.8044375,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/4-warwick-street-north-melbourne-vic-3051-15439082,4 Warwick Street North Melbourne VIC 3051,755.0,3,1,1,House,warehous convers,206041506,144.9535046,-37.8042728,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/4-2-atkin-street-north-melbourne-vic-3051-16077579,4/2 Atkin Street North Melbourne VIC 3051,675.0,3,1,2,Townhouse,warehous chic,206041506,144.9483489,-37.8036812,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/4-48-curran-street-north-melbourne-vic-3051-15674817,4/48 Curran Street North Melbourne VIC 3051,280.0,1,1,0,Apartment / Unit / Flat,bedroom unit north avail,206041506,144.9430106,-37.792029,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/410-9-13-o-connell-street-north-melbourne-vic-3051-16043326,410/9-13 O'Connell Street North Melbourne VIC 3051,395.0,1,1,0,Apartment / Unit / Flat,north street,206041506,144.9579863,-37.8055895,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/413-55-villiers-north-melbourne-vic-3051-14991263,413/55 Villiers North Melbourne VIC 3051,348.0,0,1,0,Apartment / Unit / Flat,bedroom apart heart north,206041506,144.953351,-37.798943,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/421-55-villiers-street-north-melbourne-vic-3051-15378464,421/55 Villiers street North Melbourne VIC 3051,320.0,1,1,0,Studio,north furnish conveni studio next uni,206041506,144.953358,-37.79894830000001,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/430-dryburgh-street-north-melbourne-vic-3051-16020881,430 Dryburgh Street North Melbourne VIC 3051,695.0,3,1,0,House,charact charm,206041506,144.945145,-37.795178,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/433-23-blackwood-street-north-melbourne-vic-3051-16074250,433/23 Blackwood Street North Melbourne VIC 3051,500.0,2,1,0,Apartment / Unit / Flat,great valu last long cross road uni royal hospit,206041506,144.9550317,-37.8007586,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/455-dryburgh-street-north-melbourne-vic-3051-16061572,455 Dryburgh Street North Melbourne VIC 3051,650.0,2,1,0,House,charm terrac home quiet pocket north,206041506,144.9447187,-37.7944172,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/487-dryburgh-street-north-melbourne-vic-3051-15945984,487 Dryburgh Street North Melbourne VIC 3051,1050.0,2,2,2,House,grand superb local,206041506,144.9448585,-37.7934519,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/49-brougham-street-north-melbourne-vic-3051-12871885,49 Brougham Street North Melbourne VIC 3051,450.0,1,1,1,Apartment / Unit / Flat,univers high school zone,206041506,144.9436757,-37.7938347,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/49-o-connell-street-north-melbourne-vic-3051-15685646,49 O'Connell Street North Melbourne VIC 3051,1350.0,3,2,1,Townhouse,uniqu townhous queen townhous fulli furnish citi fring amaz view,206041506,144.9575483,-37.8046975,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/500-dryburgh-street-north-melbourne-vic-3051-16059733,500 Dryburgh Street North Melbourne VIC 3051,595.0,2,1,0,House,period home load space perfectli locat,206041506,144.9455575,-37.7930415,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/503-9-dryburgh-street-west-melbourne-vic-3003-16063432,503/9 Dryburgh Street West Melbourne VIC 3003,500.0,2,1,2,Apartment / Unit / Flat,luxuri modern inner citi live,206041506,144.9424148,-37.806619,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/504-179-boundary-road-north-melbourne-vic-3051-16053702,504/179 Boundary Road North Melbourne VIC 3051,350.0,1,1,1,Apartment / Unit / Flat,live beauti icon,206041506,144.9392885,-37.7889129,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/505-589-elizabeth-street-melbourne-vic-3000-16081642,505/589 Elizabeth Street Melbourne VIC 3000,480.0,1,1,0,Apartment / Unit / Flat,inspect regist client,206041506,144.9581589,-37.8045817,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/511-188-peel-st-north-melbourne-vic-3051-15163839,511/188 Peel St North Melbourne VIC 3051,300.0,1,1,0,Studio,fulli furnish studio,206041506,144.9567684,-37.8032321,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/51a-o-connell-street-north-melbourne-vic-3051-16069317,51A O'Connell Street North Melbourne VIC 3051,1500.0,1,1,0,Apartment / Unit / Flat,award win warehous apart,206041506,144.9575597,-37.8045402,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/52-stawell-street-north-melbourne-vic-3051-16061208,52 Stawell Street North Melbourne VIC 3051,610.0,3,2,2,House,well present home,206041506,144.943182,-37.8026218,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/523-abbotsford-street-north-melbourne-vic-3051-15979055,523 Abbotsford Street North Melbourne VIC 3051,560.0,3,1,0,House,classic origin charm,206041506,144.9467834,-37.7940968,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/54-melrose-street-north-melbourne-vic-3051-15883669,54 Melrose Street North Melbourne VIC 3051,600.0,3,1,2,House,three bedroom townhous,206041506,144.94231,-37.793544,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/56-stawell-street-north-melbourne-vic-3051-15971649,56 Stawell Street North Melbourne VIC 3051,500.0,2,1,1,House,score hat trick funki fresh style,206041506,144.9431703,-37.8025042,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/593-elizabeth-street-melbourne-vic-3000-8434062,593 Elizabeth Street Melbourne VIC 3000,250.0,1,1,0,Apartment / Unit / Flat,student accommod,206041506,144.9582027,-37.8044743,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/6-high-street-north-melbourne-vic-3051-10856328,6 High Street North Melbourne VIC 3051,250.0,1,1,0,Apartment / Unit / Flat,student accommod north,206041506,144.9538809,-37.7999246,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/6-42-brougham-street-north-melbourne-vic-3051-16070072,6/42 Brougham Street North Melbourne VIC 3051,350.0,2,1,1,Apartment / Unit / Flat,furnish beauti,206041506,144.9435952,-37.793322,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/607-3-11-high-st-north-melbourne-vic-3051-16054721,607/3 - 11 High St North Melbourne VIC 3051,280.0,1,1,0,Apartment / Unit / Flat,view citi way,206041506,144.9538384,-37.7996001,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/616-33-blackwood-street-north-melbourne-vic-3051-15308105,616/33 Blackwood Street North Melbourne VIC 3051,600.0,2,2,0,Apartment / Unit / Flat,fulli furnish two bedroom apart great locat,206041506,144.9554189,-37.8005616,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/627-23-blackwood-street-north-melbourne-vic-3051-16072409,627/23 Blackwood Street North Melbourne VIC 3051,600.0,2,2,0,Apartment / Unit / Flat,pristin two bedroom home close univers,206041506,144.9550317,-37.8007586,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/647-queensberry-street-north-melbourne-vic-3051-16049160,647 Queensberry Street North Melbourne VIC 3051,480.0,3,1,1,House,grace meet modern flair,206041506,144.945931,-37.802852,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/65-courtney-street-north-melbourne-vic-3051-16057087,65 Courtney Street North Melbourne VIC 3051,450.0,2,2,0,House,one bedroom terrac,206041506,144.9522033,-37.8008654,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/69-flemington-road-north-melbourne-vic-3051-13866959,69 Flemington Road North Melbourne VIC 3051,580.0,2,2,2,Apartment / Unit / Flat,fulli furnish two bedroom one car park miss,206041506,144.95368,-37.799465,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/7-480-victoria-street-north-melbourne-vic-3051-16018520,7/480 Victoria Street North Melbourne VIC 3051,595.0,3,1,0,Apartment / Unit / Flat,right thick,206041506,144.9501593,-37.805018,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/7-49-haines-street-north-melbourne-vic-3051-16081472,7/49 Haines Street North Melbourne VIC 3051,350.0,2,1,1,Apartment / Unit / Flat,citi live,206041506,144.9474753,-37.7987877,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/701-188-macaulay-road-north-melbourne-vic-3051-16042600,701/188 Macaulay Road North Melbourne VIC 3051,900.0,3,2,2,Apartment / Unit / Flat,stun three bedroom apart garden,206041506,144.9401218,-37.7962788,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/71-melrose-street-north-melbourne-vic-3051-10801509,71 Melrose Street North Melbourne VIC 3051,800.0,2,1,1,House,north stunner,206041506,144.9417799,-37.7935044,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/712-15-27-wreckyn-street-north-melbourne-vic-3051-15864523,712/15 - 27 Wreckyn Street North Melbourne VIC 3051,249.0,1,1,0,Apartment / Unit / Flat,student accommod util includ rental rate,206041506,144.9536146,-37.8004778,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/8-vale-street-north-melbourne-vic-3051-8434061,8 Vale Street North Melbourne VIC 3051,250.0,1,1,0,Apartment / Unit / Flat,studio apart opposit royal hospit north,206041506,144.9538809,-37.7999246,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/8-48-curran-street-north-melbourne-vic-3051-15995567,8/48 Curran Street North Melbourne VIC 3051,390.0,2,1,1,Apartment / Unit / Flat,close uni furnitur display,206041506,144.9430106,-37.792029,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/9-09-69-flemington-road-north-melbourne-vic-3051-13825209,9.09/69 Flemington Road North Melbourne VIC 3051,590.0,2,1,1,Apartment / Unit / Flat,brand new princip apart,206041506,144.953666,-37.7994643,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/9-12-courtney-street-north-melbourne-vic-3051-16044154,9/12 Courtney Street North Melbourne VIC 3051,545.0,2,2,1,Apartment / Unit / Flat,larg two bedroom corner penthous apart panorama,206041506,144.9553227,-37.8024825,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/9-417-dryburgh-street-north-melbourne-vic-3051-16067908,9/417 Dryburgh Street North Melbourne VIC 3051,390.0,2,1,1,Apartment / Unit / Flat,bedroom beauti,206041506,144.9445302,-37.7956453,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/9-49-brougham-street-north-melbourne-vic-3051-16065284,9/49 Brougham Street North Melbourne VIC 3051,280.0,1,1,1,Apartment / Unit / Flat,secur one bedroom,206041506,144.9436757,-37.7938347,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/902-188-macaulay-road-north-melbourne-vic-3051-16081092,902/188 Macaulay Road North Melbourne VIC 3051,335.0,1,1,0,Apartment / Unit / Flat,contemporari style citi live,206041506,144.9401218,-37.7962788,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/902-33-blackwood-street-north-melbourne-vic-3051-16077159,902/33 Blackwood Street North Melbourne VIC 3051,470.0,1,1,0,Apartment / Unit / Flat,resort style live close everyth,206041506,144.9554189,-37.8005616,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/c23-85-87-haines-street-north-melbourne-vic-3051-15988108,C23/85-87 Haines Street North Melbourne VIC 3051,440.0,1,1,0,Apartment / Unit / Flat,low mainten apart,206041506,144.9452887,-37.7987443,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/c705-111-canning-street-north-melbourne-vic-3051-15980449,C705/111 Canning Street North Melbourne VIC 3051,700.0,2,2,1,Apartment / Unit / Flat,luxuri live north,206041506,144.9412591,-37.7958599,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/e5-89-o-shanassy-street-north-melbourne-vic-3051-16061508,E5/89 O'Shanassy Street North Melbourne VIC 3051,395.0,2,1,1,Apartment / Unit / Flat,superbl locat two apart,206041506,144.9468802,-37.800088,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/ff-27-errol-street-north-melbourne-vic-3051-15965464,FF/27 Errol Street North Melbourne VIC 3051,390.0,2,1,1,Apartment / Unit / Flat,live thrive street,206041506,144.9500134,-37.8012559,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,20.0,1057.0,206041506.0
https://www.domain.com.au/g04-108-munster-terrace-north-melbourne-vic-3051-15989752,G04/108 Munster Terrace North Melbourne VIC 3051,460.0,2,1,1,Apartment / Unit / Flat,huge ground floor apart mammoth courtyard,206041506,144.943377,-37.8006367,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/g1-9-dryburgh-street-west-melbourne-vic-3003-16061782,G1/9 Dryburgh Street West Melbourne VIC 3003,600.0,2,2,1,Apartment / Unit / Flat,ground level gem,206041506,144.9424148,-37.806619,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/level-2-208-16-anderson-street-west-melbourne-vic-3003-12572854,"Level 2, 208/16 Anderson Street West Melbourne VIC 3003",390.0,2,1,0,Apartment / Unit / Flat,north side live journal,206041506,144.9421047,-37.8056962,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/north-melbourne-vic-3051-15680065,North Melbourne VIC 3051,750.0,2,1,1,Apartment / Unit / Flat,bedroom apart close local amen,206041506,144.9419122,-37.7983816,953.0,381.0,2475.0,1718.0,15118.0,North Melbourne,10.0,1057.0,206041506.0
https://www.domain.com.au/1-1-anderson-street-south-melbourne-vic-3205-16070759,1/1 Anderson Street South Melbourne VIC 3205,550.0,1,1,1,Apartment / Unit / Flat,art delight,206051512,144.9601726,-37.8398519,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,40.0,1391.0,206041509.0
https://www.domain.com.au/1-12-darling-street-south-yarra-vic-3141-16055432,1/12 Darling Street South Yarra VIC 3141,550.0,2,1,1,Apartment / Unit / Flat,open,206061515,144.991756,-37.8378418,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,10.0,1391.0,206041509.0
https://www.domain.com.au/1-320-kings-way-south-melbourne-vic-3205-14740775,1/320 Kings Way South Melbourne VIC 3205,500.0,3,1,1,Apartment / Unit / Flat,close everyth,206051512,144.969154,-37.834489,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,30.0,1391.0,206041509.0
https://www.domain.com.au/1-74-leopold-street-south-yarra-vic-3141-16045359,1/74 Leopold Street South Yarra VIC 3141,800.0,4,2,0,Apartment / Unit / Flat,singl level bedroom plu studi botan garden precinct,206041125,144.9830964,-37.83616250000001,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/1-765-punt-road-south-yarra-vic-3141-16051084,1/765 Punt Road South Yarra VIC 3141,500.0,2,1,1,Apartment / Unit / Flat,conveni comfort,206041125,144.9865916,-37.8366732,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,10.0,1391.0,206041509.0
https://www.domain.com.au/10-marne-street-south-yarra-vic-3141-15981508,10 Marne Street South Yarra VIC 3141,1000.0,3,3,2,House,moment royal botan garden avail end march,206041125,144.9839347,-37.8372095,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/10-110-caroline-street-south-yarra-vic-3141-16072135,10/110 Caroline Street South Yarra VIC 3141,475.0,2,1,1,Apartment / Unit / Flat,south hill lifestyl,206061515,144.9899046,-37.8342948,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,10.0,1391.0,206041509.0
https://www.domain.com.au/10-2-lawson-grove-south-yarra-vic-3141-16080499,10/2 Lawson Grove South Yarra VIC 3141,415.0,4,2,2,Apartment / Unit / Flat,uniqu art apart,206061515,144.9905071,-37.8336232,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,10.0,1391.0,206041509.0
https://www.domain.com.au/10-240-domain-road-south-yarra-vic-3141-16003911,10/240 Domain Road South Yarra VIC 3141,495.0,2,1,1,Apartment / Unit / Flat,great apart superb locat,206041125,144.9859361,-37.83440880000001,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/10-35-darling-st-south-yarra-vic-3141-10238022,10/35 Darling St South Yarra VIC 3141,545.0,1,1,0,Apartment / Unit / Flat,st furnish one bed apt bill inc,206061515,144.991634,-37.836407,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,10.0,1391.0,206041509.0
https://www.domain.com.au/10-36-marne-street-south-yarra-vic-3141-16074111,10/36 Marne Street South Yarra VIC 3141,400.0,1,1,1,Apartment / Unit / Flat,south premium precinct,206041125,144.9841991,-37.83592640000001,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/1001-28-bank-street-south-melbourne-vic-3205-14463946,1001/28 Bank Street South Melbourne VIC 3205,550.0,2,2,1,Apartment / Unit / Flat,hot offer spaciou bedroom close everyth,206051512,144.9691314,-37.8315658,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/1003-75-coventry-street-southbank-vic-3006-15365132,1003/75 Coventry Street Southbank VIC 3006,450.0,1,1,1,Apartment / Unit / Flat,gorgeou apart fabul view street park,206041509,144.9685634,-37.82966270000001,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/1007-7-yarra-street-south-yarra-vic-3141-16073513,1007/7 Yarra Street South Yarra VIC 3141,600.0,2,2,2,Apartment / Unit / Flat,locat lifestyl,206061515,144.9928993,-37.83781010000001,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,10.0,1391.0,206041509.0
https://www.domain.com.au/1008-3-yarra-street-south-yarra-vic-3141-16069110,1008/3 Yarra Street South Yarra VIC 3141,600.0,2,2,1,Apartment / Unit / Flat,central complex level spaciou apart close shop,206061515,144.9928124,-37.8381995,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,10.0,1391.0,206041509.0
https://www.domain.com.au/1009-338-kings-way-south-melbourne-vic-3205-16078854,1009/338 Kings Way South Melbourne VIC 3205,500.0,4,1,2,Apartment / Unit / Flat,wonder view,206051512,144.9702116,-37.8349728,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,30.0,1391.0,206041509.0
https://www.domain.com.au/1009-60-kavanagh-street-southbank-vic-3006-15980942,1009/60 Kavanagh Street Southbank VIC 3006,600.0,2,2,1,Apartment / Unit / Flat,fantast lifestyl heart,206041509,144.9636789,-37.82409579999999,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/1012-39-coventry-street-southbank-vic-3006-16080130,1012/39 Coventry Street Southbank VIC 3006,550.0,2,1,1,Apartment / Unit / Flat,apart unfurnish modern design,206041509,144.9692407,-37.8294033,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/103-39-park-street-south-melbourne-vic-3205-15691749,103/39 Park Street South Melbourne VIC 3205,565.0,2,2,1,Apartment / Unit / Flat,ultim citi lifestyl second month rent free,206051512,144.9690569,-37.83340219999999,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,30.0,1391.0,206041509.0
https://www.domain.com.au/104-39-park-street-south-melbourne-vic-3205-15691858,104/39 Park Street South Melbourne VIC 3205,565.0,2,2,1,Apartment / Unit / Flat,ultim citi lifestyl second month rent free,206051512,144.9690569,-37.83340219999999,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,30.0,1391.0,206041509.0
https://www.domain.com.au/105-100-kavanagh-street-southbank-vic-3006-15418287,105/100 Kavanagh Street Southbank VIC 3006,600.0,2,2,1,Apartment / Unit / Flat,premier lifestyl,206041509,144.9627015,-37.8251586,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/106-5-john-street-south-melbourne-vic-3205-15315997,106/5 John Street South Melbourne VIC 3205,800.0,2,1,0,Apartment / Unit / Flat,superior qualiti size locat,206051512,144.9598221,-37.8329942,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,30.0,1391.0,206041509.0
https://www.domain.com.au/106-88-kavanagh-street-southbank-vic-3006-15221612,106/88 Kavanagh Street Southbank VIC 3006,525.0,2,2,1,Apartment / Unit / Flat,live lifestyl want art precinct view plu storag cage,206041509,144.9630394,-37.824658,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/108-221-sturt-street-southbank-vic-3006-15988896,108/221 Sturt Street Southbank VIC 3006,500.0,2,2,0,Apartment / Unit / Flat,inner citi live finest,206041509,144.9663033,-37.829767,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/109-39-park-street-south-melbourne-vic-3205-15692073,109/39 Park Street South Melbourne VIC 3205,580.0,2,2,1,Apartment / Unit / Flat,ultim citi lifestyl,206051512,144.9690569,-37.83340219999999,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,30.0,1391.0,206041509.0
https://www.domain.com.au/11-123-millswyn-street-south-yarra-vic-3141-16053366,11/123 Millswyn Street South Yarra VIC 3141,415.0,1,1,1,Apartment / Unit / Flat,parkland surround,206041125,144.9804278,-37.8344315,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/11-30-murphy-street-south-yarra-vic-3141-16063296,11/30 Murphy Street South Yarra VIC 3141,475.0,2,1,1,Apartment / Unit / Flat,great locat,206061515,144.9910027,-37.8369842,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,10.0,1391.0,206041509.0
https://www.domain.com.au/110-39-park-street-south-melbourne-vic-3205-15692108,110/39 Park Street South Melbourne VIC 3205,580.0,2,1,0,Apartment / Unit / Flat,ultim citi lifestyl,206051512,144.9690569,-37.83340219999999,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,30.0,1391.0,206041509.0
https://www.domain.com.au/1104-50-albert-road-south-melbourne-vic-3205-15334711,1104/50 Albert Road South Melbourne VIC 3205,575.0,2,1,1,Apartment / Unit / Flat,fulli furnish apart great locat,206051512,144.9710361,-37.8340743,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,30.0,1391.0,206041509.0
https://www.domain.com.au/1106-245-city-road-southbank-vic-3006-15182382,1106/245 City Road Southbank VIC 3006,430.0,1,1,0,Apartment / Unit / Flat,citi landmark project palladium tower apart,206041509,144.9596778,-37.826641,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/1109-25-coventry-street-southbank-vic-3006-15143994,1109/25 Coventry Street Southbank VIC 3006,515.0,2,1,1,Apartment / Unit / Flat,almost brand new botan apart citi view,206041509,144.9700372,-37.8292333,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/111-88-kavanagh-st-southbank-vic-3006-15362604,111/88 Kavanagh St Southbank VIC 3006,785.0,1,1,0,Apartment / Unit / Flat,fulli furnish month leas apart,206041509,144.9629475,-37.8247596,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
https://www.domain.com.au/1115-25-coventry-street-southbank-vic-3006-16070633,1115/25 Coventry Street Southbank VIC 3006,425.0,1,1,0,Apartment / Unit / Flat,botan precinct locat cut rest,206041509,144.9700372,-37.8292333,1152.0,408.0,2385.0,1880.0,16090.0,Southbank - East,20.0,1391.0,206041509.0
