,index,name,cost_text,Bed,Bath,Park,property_type,desc_head,LocID
1430,https://www.domain.com.au/2-9-florence-street-coburg-vic-3058-16039088,2/9 Florence Street Coburg VIC 3058,700.0,3,1,3,Townhouse,love three bedroom unit,206011498
1431,https://www.domain.com.au/3-beaconsfield-lane-caroline-springs-vic-3023-16057911,3 Beaconsfield Lane Caroline Springs VIC 3023,700.0,4,2,2,House,locat must,213041463
1432,https://www.domain.com.au/4-31-bayview-crescent-black-rock-vic-3193-16051099,4/31 Bayview Crescent Black Rock VIC 3193,700.0,3,2,2,Townhouse,luxuri townhous beach end street,208011173
1433,https://www.domain.com.au/51-viewmont-street-wantirna-south-vic-3152-15968407,51 Viewmont Street Wantirna South VIC 3152,700.0,4,3,2,House,luxuri lifestyl best exclus estat,211011254
1434,https://www.domain.com.au/21-elm-grove-brighton-vic-3186-16065852,21 Elm Grove Brighton VIC 3186,700.0,3,2,2,House,ador freestand bedroom hous premium locat,208011169
1435,https://www.domain.com.au/4-kepsi-place-croydon-vic-3136-16076117,4 Kepsi Place Croydon VIC 3136,700.0,3,2,2,House,deceiv bedroom,211031450
1436,https://www.domain.com.au/61-railway-parade-eltham-vic-3095-16049869,61 Railway Parade Eltham VIC 3095,700.0,3,1,0,House,applic next level live,209031209
1437,https://www.domain.com.au/1-nicholson-street-seaford-vic-3198-12424997,1 Nicholson Street Seaford VIC 3198,700.0,4,2,2,House,stun beach view town hous,214011375
1438,https://www.domain.com.au/1-fletcher-street-essendon-vic-3040-12393708,1 Fletcher Street Essendon VIC 3040,700.0,3,1,2,House,charm charact,206031502
1439,https://www.domain.com.au/6-parker-street-preston-vic-3072-15980722,6 Parker Street Preston VIC 3072,700.0,3,1,1,House,freshli paint brick famili home gener proport,209021428
1440,https://www.domain.com.au/4103-160-victoria-st-carlton-vic-3053-15331131,4103/160 Victoria St Carlton VIC 3053,700.0,2,1,0,Apartment / Unit / Flat,central furnish dryer uni,206041117
1441,https://www.domain.com.au/13-zenith-st-pascoe-vale-vic-3044-16070386,13 Zenith St Pascoe Vale VIC 3044,700.0,3,2,2,House,seclud ideal famili home,210031538
1442,https://www.domain.com.au/1-42-clay-street-moorabbin-vic-3189-16047733,1/42 Clay Street Moorabbin VIC 3189,700.0,4,2,2,Apartment / Unit / Flat,refurbish space,208031191
1443,https://www.domain.com.au/129-curtain-street-carlton-north-vic-3054-15778652,129 Curtain Street Carlton North VIC 3054,700.0,3,1,0,House,expans terrac hous prime north locat,206071140
1444,https://www.domain.com.au/4610-371-little-lonsdale-st-melbourne-vic-3000-16078413,4610/371 Little Lonsdale St Melbourne VIC 3000,700.0,2,2,0,Apartment / Unit / Flat,apart elev inner citi live luxuri height,206041504
1445,https://www.domain.com.au/2-1468-malvern-road-glen-iris-vic-3146-15998478,2/1468 Malvern Road Glen Iris VIC 3146,700.0,4,3,2,Townhouse,glen iri gem,208041194
1446,https://www.domain.com.au/11-13-murchison-avenue-vermont-south-vic-3133-16066260,11-13 Murchison Avenue Vermont South VIC 3133,700.0,4,2,2,House,avail,211041273
1447,https://www.domain.com.au/1904-60-a-beckett-street-melbourne-vic-3000-12991464,1904/60 A?Beckett Street Melbourne VIC 3000,700.0,0,0,1,Apartment / Unit / Flat,bedroom apart build next,206041504
1448,https://www.domain.com.au/1-rotorua-street-caulfield-south-vic-3162-16053690,1 Rotorua Street Caulfield South VIC 3162,700.0,1,1,1,House,furnish unfurnish delight two bedder sauna,208021178
1449,https://www.domain.com.au/1602-285-la-trobe-street-melbourne-vic-3000-16066116,1602/285 La Trobe Street Melbourne VIC 3000,700.0,2,1,1,Apartment / Unit / Flat,furnish apart near central,206041504
1450,https://www.domain.com.au/3-104-barkly-street-st-kilda-vic-3182-16025442,3/104 Barkly Street St Kilda VIC 3182,700.0,3,2,1,Apartment / Unit / Flat,uniqu apart rooftop terrac,206051513
1451,https://www.domain.com.au/7-12-copelen-street-south-yarra-vic-3141-15984430,7/12 Copelen Street South Yarra VIC 3141,700.0,2,2,2,Apartment / Unit / Flat,singl level luxuri live privat garden set,206061515
1452,https://www.domain.com.au/23-golden-grove-drive-narre-warren-south-vic-3805-16052765,23 Golden Grove Drive Narre Warren South VIC 3805,700.0,4,2,2,House,execut live,212031458
1453,https://www.domain.com.au/50-burnell-street-brunswick-west-vic-3055-16040290,50 Burnell Street Brunswick West VIC 3055,700.0,3,2,2,House,four bedroom hous west,206011107
1454,https://www.domain.com.au/3204-283-city-road-southbank-vic-3006-15674340,3204/283 City Road Southbank VIC 3006,700.0,2,2,1,Apartment / Unit / Flat,two bedroom apart great locat view,206041509
1455,https://www.domain.com.au/213-109-111-carrington-road-box-hill-vic-3128-15999383,213/109 - 111 Carrington Road Box Hill VIC 3128,700.0,2,2,1,Apartment / Unit / Flat,superior secur sensat spot,207031163
1456,https://www.domain.com.au/786-drummond-street-carlton-north-vic-3054-15956755,786 Drummond Street Carlton North VIC 3054,700.0,3,2,1,House,gorgeou terrac prime locat,206071140
1457,https://www.domain.com.au/4-48-bevan-avenue-clayton-south-vic-3169-16047088,4/48 Bevan Avenue Clayton South VIC 3169,700.0,4,2,2,Townhouse,modern stylish townhous properti leas,212041310
1458,https://www.domain.com.au/2709-452-elizabeth-street-melbourne-vic-3000-14973759,2709/452 Elizabeth Street Melbourne VIC 3000,700.0,2,2,0,Apartment / Unit / Flat,stun two bedroom apart one,206041504
1459,https://www.domain.com.au/169-pilgrim-street-seddon-vic-3011-15030968,169 Pilgrim Street Seddon VIC 3011,700.0,3,1,1,House,charm,213031350
1460,https://www.domain.com.au/15-93-stevedore-street-williamstown-vic-3016-16048219,15/93 Stevedore Street Williamstown VIC 3016,700.0,3,1,2,Townhouse,ditch car walk shop,213021346
1461,https://www.domain.com.au/5008-639-little-lonsdale-street-melbourne-vic-3000-16051266,5008/639 Little lonsdale street Melbourne VIC 3000,700.0,2,2,2,Apartment / Unit / Flat,modern luxuri live,206041505
1462,https://www.domain.com.au/38-argo-street-south-yarra-vic-3141-16056584,38 Argo Street South Yarra VIC 3141,700.0,1,1,1,Townhouse,simpli irresist,206061516
1463,https://www.domain.com.au/1-21-hopkins-street-mckinnon-vic-3204-16058983,1/21 Hopkins Street McKinnon VIC 3204,700.0,4,2,2,Apartment / Unit / Flat,three bedroom singl level home premier local open pm,208021174
1464,https://www.domain.com.au/119-dover-street-richmond-vic-3121-16062276,119 Dover Street Richmond VIC 3121,700.0,3,1,1,House,charismat secur street park month leas,206071517
1465,https://www.domain.com.au/8-42-ruskin-street-elwood-vic-3184-16073688,8/42 Ruskin Street Elwood VIC 3184,700.0,2,1,1,Apartment / Unit / Flat,modern townhous prime lock garag,206051129
1466,https://www.domain.com.au/1-15-ascot-street-doncaster-east-vic-3109-16077502,1/15 Ascot Street Doncaster East VIC 3109,700.0,3,1,1,Townhouse,luxuri low mainten live,207021425
1467,https://www.domain.com.au/72-empress-avenue-kingsville-vic-3012-16079603,72 Empress Avenue Kingsville VIC 3012,700.0,3,2,1,House,modern home versatil,213031350
1468,https://www.domain.com.au/3505-100-harbour-esplanade-docklands-vic-3008-16063236,3505/100 Harbour Esplanade Docklands VIC 3008,700.0,2,2,2,Apartment / Unit / Flat,inspect regist client,206041118
1469,https://www.domain.com.au/6-ramsay-close-doncaster-east-vic-3109-16054758,6 Ramsay Close Doncaster East VIC 3109,700.0,4,3,2,House,sweep vista estat,207021424
1470,https://www.domain.com.au/3-106-kororoit-creek-road-williamstown-vic-3016-16027528,3/106 Kororoit Creek Road Williamstown VIC 3016,700.0,3,3,2,Townhouse,locat locat,213021346
1471,https://www.domain.com.au/1-945-doncaster-road-doncaster-east-vic-3109-16001891,1/945 Doncaster Road Doncaster East VIC 3109,700.0,3,2,1,Townhouse,modern stylish four bedroom townhous,207021425
1472,https://www.domain.com.au/44-tyrone-street-south-yarra-vic-3141-15999415,44 Tyrone Street South Yarra VIC 3141,700.0,2,2,1,House,stylish spaciou sought terrac,206061516
1473,https://www.domain.com.au/36-cooloongatta-road-camberwell-vic-3124-16067486,36 Cooloongatta Road Camberwell VIC 3124,700.0,3,2,2,House,well locat famili home,207011149
1474,https://www.domain.com.au/8-lafrank-st-burwood-vic-3125-10533956,8 LaFrank St Burwood VIC 3125,700.0,4,2,2,Townhouse,near new townhous bedroom offic bedroom near univers,207031165
1475,https://www.domain.com.au/55a-swanston-street-heidelberg-heights-vic-3081-16037440,55A Swanston Street Heidelberg Heights VIC 3081,700.0,3,2,2,House,huge townhous live differ,209011199
1476,https://www.domain.com.au/8-kilmartin-st-essendon-vic-3040-16079274,8 Kilmartin St Essendon VIC 3040,700.0,3,1,4,House,street,206031502
1477,https://www.domain.com.au/38-39-dorcas-street-south-melbourne-vic-3205-15934564,38/39 Dorcas Street South Melbourne VIC 3205,700.0,3,2,2,Apartment / Unit / Flat,plaza rd floor st spaciou light fill,206051512
1478,https://www.domain.com.au/31-35-malcolm-street-south-yarra-vic-3141-14167901,31-35 malcolm street South Yarra VIC 3141,700.0,2,1,1,Apartment / Unit / Flat,fulli furnish apart short stay,206061515
1479,https://www.domain.com.au/89-argyll-street-malvern-east-vic-3145-15886872,89 Argyll Street Malvern East VIC 3145,700.0,4,2,2,House,perfect famili home,208041195
1480,https://www.domain.com.au/1-118-brighton-street-richmond-vic-3121-16081521,1/118 Brighton Street Richmond VIC 3121,700.0,1,1,1,Apartment / Unit / Flat,freshli paint modern townhous rooftop balconi brand new bathroom,206071517
1481,https://www.domain.com.au/8a-jobson-street-williamstown-vic-3016-16062267,8A Jobson Street Williamstown VIC 3016,700.0,4,1,3,House,step insid quit surpris,213021346
1482,https://www.domain.com.au/719-8-lygon-street-brunswick-east-vic-3057-15977979,719/8 Lygon Street Brunswick East VIC 3057,700.0,2,2,1,Apartment / Unit / Flat,contemporari live conveni locat east,206011106
1483,https://www.domain.com.au/21-8-wellington-crescent-east-melbourne-vic-3002-15993558,21/8 Wellington Crescent East Melbourne VIC 3002,700.0,3,1,1,Apartment / Unit / Flat,light fill garden apart,206041119
1484,https://www.domain.com.au/4-sargon-grove-brighton-vic-3186-16081760,4 Sargon Grove Brighton VIC 3186,700.0,3,1,2,House,charm,208011169
1485,https://www.domain.com.au/34-18-20-esplanade-st-kilda-vic-3182-16057785,34/18-20 Esplanade St Kilda VIC 3182,700.0,1,1,1,Apartment / Unit / Flat,locat matter fulli furnish,206051514
1486,https://www.domain.com.au/1-81-burlington-street-oakleigh-vic-3166-12799424,1/81 Burlington Street Oakleigh VIC 3166,700.0,4,2,2,Townhouse,ultra modern stylish townhous,212051326
1487,https://www.domain.com.au/28-donach-crescent-bundoora-vic-3083-15979068,28 Donach Crescent Bundoora VIC 3083,700.0,9,2,2,House,fulli furnish readi move,209011196
1488,https://www.domain.com.au/88-jenola-parade-wantirna-south-vic-3152-16044215,88 Jenola Parade Wantirna South VIC 3152,700.0,4,2,4,House,impress bedroom famili home,211011260
1489,https://www.domain.com.au/27-garnet-street-essendon-west-vic-3040-16076455,27 Garnet Street Essendon West VIC 3040,700.0,4,2,1,House,immacul light fill home,210011230
1490,https://www.domain.com.au/310-59-stables-circuit-doncaster-vic-3108-16009538,310/59 Stables Circuit Doncaster VIC 3108,700.0,4,2,2,Apartment / Unit / Flat,slice sublim new apart live,207021157
1491,https://www.domain.com.au/329a-maribyrnong-road-ascot-vale-vic-3032-16067506,329A Maribyrnong Road Ascot Vale VIC 3032,700.0,4,2,2,Townhouse,larg smartli design river view,206031113
1492,https://www.domain.com.au/4-5-edward-court-ivanhoe-vic-3079-16066060,4/5 Edward Court Ivanhoe VIC 3079,700.0,3,1,1,Townhouse,peac oasi next creek,209011200
1493,https://www.domain.com.au/27-kathleen-street-rosanna-vic-3084-16053330,27 Kathleen Street Rosanna VIC 3084,700.0,4,3,2,House,entertain delight,209011198
1494,https://www.domain.com.au/272-mckinnon-road-mckinnon-vic-3204-16025333,272 Mckinnon Road McKinnon VIC 3204,700.0,3,1,1,House,famili home,208021174
1495,https://www.domain.com.au/1503-60-siddeley-street-docklands-vic-3008-16080652,1503/60 Siddeley Street Docklands VIC 3008,700.0,3,2,1,Apartment / Unit / Flat,fulli furnish sophist live,206041118
1496,https://www.domain.com.au/3004-9-power-street-southbank-vic-3006-15887806,3004/9 Power Street Southbank VIC 3006,700.0,2,2,0,Apartment / Unit / Flat,spaciou live fantast two bedroom two bathroom,206041508
1497,https://www.domain.com.au/260-spencer-st-melbourne-vic-3000-16031797,260 Spencer St Melbourne VIC 3000,700.0,1,1,0,Apartment / Unit / Flat,gener live area north face brand new apart,206041505
1498,https://www.domain.com.au/1301-138-ferrars-street-south-melbourne-vic-3205-16041556,1301/138 Ferrars Street South Melbourne VIC 3205,700.0,2,1,1,Apartment / Unit / Flat,build rent luxuri two bedroom apart squar,206051511
1499,https://www.domain.com.au/2-6-bright-street-brighton-east-vic-3187-16074934,2/6 Bright Street Brighton East VIC 3187,700.0,3,2,2,Townhouse,locat one east leafiest loveliest low traffic street,208011170
1500,https://www.domain.com.au/2803-318-russell-street-melbourne-vic-3000-16060968,2803/318 Russell Street Melbourne VIC 3000,700.0,2,2,0,Apartment / Unit / Flat,bed bath abod,206041503
1501,https://www.domain.com.au/53-33-latrobe-street-melbourne-vic-3000-16045348,53/33 Latrobe Street Melbourne VIC 3000,700.0,3,2,1,Apartment / Unit / Flat,inspect regist client,206041503
1502,https://www.domain.com.au/1-42-44-sapphire-street-niddrie-vic-3042-16076259,1/42-44 Sapphire Street Niddrie VIC 3042,700.0,3,3,1,Townhouse,properti covet locat,210011230
1503,https://www.domain.com.au/1-110-hoffmans-road-essendon-vic-3040-15750996,1/110 Hoffmans Road Essendon VIC 3040,700.0,4,2,2,Townhouse,brand new bedroom townhous top locat,206031501
1504,https://www.domain.com.au/7-londrew-court-maribyrnong-vic-3032-16003405,7 Londrew Court Maribyrnong VIC 3032,700.0,5,3,2,House,space style riversid prestig,213031349
1505,https://www.domain.com.au/42-bell-street-hawthorn-vic-3122-16076073,42 Bell Street Hawthorn VIC 3122,700.0,3,1,0,House,entic terrac,207011519
1506,https://www.domain.com.au/1-400-clarke-street-northcote-vic-3070-16046652,1/400 Clarke Street Northcote VIC 3070,700.0,3,1,0,Townhouse,bedroom townhous style,206021499
1507,https://www.domain.com.au/3908e-18-hoff-blvd-southbank-vic-3006-16048120,3908E/18 Hoff Blvd Southbank VIC 3006,700.0,2,2,0,Apartment / Unit / Flat,fulli furnish stun two bedroom choic ocean view,206041509
1508,https://www.domain.com.au/3-52-bear-street-mordialloc-vic-3195-16078431,3/52 Bear Street Mordialloc VIC 3195,700.0,3,1,1,Townhouse,immacul town resid central,208031193
1509,https://www.domain.com.au/812-9-23-mackenzie-street-melbourne-vic-3000-16078846,812/9-23 MacKenzie Street Melbourne VIC 3000,700.0,2,2,0,Apartment / Unit / Flat,exquisit inner citi live conservatori,206041503
1510,https://www.domain.com.au/4808-639-little-lonsdale-street-melbourne-vic-3000-16034843,4808/639 Little Lonsdale Street Melbourne VIC 3000,700.0,2,2,1,Apartment / Unit / Flat,experi modern luxuri live inspir prestigi brand,206041505
1511,https://www.domain.com.au/1211-260-spencer-street-melbourne-vic-3000-16065974,1211/260 Spencer Street Melbourne VIC 3000,700.0,4,2,2,Apartment / Unit / Flat,luxuri live west side place,206041505
1512,https://www.domain.com.au/261-douglas-parade-newport-vic-3015-15462878,261 Douglas Parade Newport VIC 3015,700.0,3,2,0,House,locat count,213021344
1513,https://www.domain.com.au/5-akeroa-avenue-brunswick-east-vic-3057-16034405,5 Akeroa Avenue Brunswick East VIC 3057,700.0,3,1,1,House,locat,206011106
1514,https://www.domain.com.au/212-neerim-road-carnegie-vic-3163-16055814,212 Neerim Road Carnegie VIC 3163,700.0,3,2,2,House,road,208021176
1515,https://www.domain.com.au/803-60-dorcas-street-southbank-vic-3006-16053724,803/60 Dorcas Street Southbank VIC 3006,700.0,2,2,1,Apartment / Unit / Flat,apart high standard facil premium applianc,206041509
1516,https://www.domain.com.au/33a-sparks-avenue-fairfield-vic-3078-16045287,33A Sparks Avenue Fairfield VIC 3078,700.0,3,2,2,Townhouse,beauti famili three bedroom townhous,206021110
1517,https://www.domain.com.au/2-1-janice-avenue-cheltenham-vic-3192-15071251,2/1 Janice Avenue Cheltenham VIC 3192,700.0,3,2,2,Townhouse,luxuri appoint bedroom,208031188
1518,https://www.domain.com.au/c705-111-canning-street-north-melbourne-vic-3051-15980449,C705/111 Canning Street North Melbourne VIC 3051,700.0,2,2,1,Apartment / Unit / Flat,luxuri live north,206041506
1519,https://www.domain.com.au/4-shafer-court-endeavour-hills-vic-3802-12884955,4/ Shafer court Endeavour Hills VIC 3802,700.0,3,1,1,House,fulli furnish bring suitcas,212021454
1520,https://www.domain.com.au/48b-perry-street-fairfield-vic-3078-16034591,48B Perry Street Fairfield VIC 3078,700.0,3,1,1,House,locat style,206021110
1521,https://www.domain.com.au/181-nelson-road-south-melbourne-vic-3205-16045160,181 Nelson Road South Melbourne VIC 3205,700.0,2,1,0,House,delight,206051512
1522,https://www.domain.com.au/2-132-cooper-st-essendon-vic-3040-16050868,2/132 Cooper St Essendon VIC 3040,700.0,2,1,2,Townhouse,cooper street,206031501
1523,https://www.domain.com.au/7-3-adelaide-street-mckinnon-vic-3204-16046377,7/3 Adelaide Street McKinnon VIC 3204,700.0,3,2,1,Apartment / Unit / Flat,stun level,208021174
1524,https://www.domain.com.au/14-martin-street-heidelberg-vic-3084-15535185,14 Martin Street Heidelberg VIC 3084,700.0,3,2,1,House,highli sought posit,209011198
1525,https://www.domain.com.au/19-the-mews-preston-vic-3072-12235963,19 The Mews Preston VIC 3072,700.0,3,2,2,House,style class sophist,209021429
1526,https://www.domain.com.au/11-5-7-curlew-court-doncaster-vic-3108-16066137,11/5-7 Curlew Court Doncaster VIC 3108,700.0,3,2,2,Apartment / Unit / Flat,two bed one studi two bathroom apart,207021157
